FILE PATH,JS SELECTOR,ROW,TYPE,CLASSES,TRANSLATIONS STRINGS
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-city_2,301,div,textset__val_type4 js--contact_info_details-city_2,('CMN.frAdressItem.city')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-select_email_address_1_checkbox,351,oj-checkboxset,js--contact_info_details-select_email_address_1_checkbox,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-select_email_address_1,352,oj-option,textset__val_type13 js--contact_info_details-select_email_address_1,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-select_email_address_2_checkbox,363,oj-checkboxset,js--contact_info_details-select_email_address_2_checkbox,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-select_email_address_2,364,oj-option,textset__val_type13 js--contact_info_details-select_email_address_2,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-contact_info_table,394,table,table table--expandable table--bordered js--contact_info_details-contact_info_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-collapse_expand_search_contacts,425,button,btn btn--icon btn--plain mx-auto js--contact_info_details-collapse_expand_search_contacts,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-additional_info_3,439,div,oj-flex background--gray--lighterx3 px-15 py-15 mb-25 js--contact_info_details-additional_info_3,('CMN.customerContacts.contactInfoDetails.addressContactInfo')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-reallign_address_contact_3,461,div,pl-15 mb-10 textset__title_type7 js--contact_info_details-reallign_address_contact_3,('CMN.customerContacts.contactInfoDetails.addressContactInfo')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-address_3,474,div,oj-flex-item textset js--contact_info_details-address_3,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-region_3,496,div,textset__val_type4 js--contact_info_details-region_3,('CMN.frAdressItem.region')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-city_3,500,div,textset__val_type4 js--contact_info_details-city_3,('CMN.frAdressItem.city')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-first_expansion_select_email_address_1_checkbox,550,oj-checkboxset,js--contact_info_details-first_expansion_select_email_address_1_checkbox,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-first_expansion_select_email_address_1,551,oj-option,textset__val_type13 js--contact_info_details-first_expansion_select_email_address_1,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-first_expansion_select_email_address_2_checkbox,562,oj-checkboxset,js--contact_info_details-first_expansion_select_email_address_2_checkbox,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\contactInfoDetails.html,js--contact_info_details-first_expansion_select_email_address_2,563,oj-option,textset__val_type13 js--contact_info_details-first_expansion_select_email_address_2,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-container,4,div,form_panel_container form_panel_container--type2 box--shadow position--relative z--index-2 border--radius-all mt-15 js--fr_contact_address-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-contact_address,5,div,panel__body--type2 oj-flex oj-flex-items-pad oj-sm-12 pt-15 pb-30 js--fr_contact_address-contact_address,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-contact_address_label,6,div,oj-sm-5 js--fr_contact_address-contact_address_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--frContactAddress-contact_address_label,9,oj-label,oj-label oj-component oj-complete js--frContactAddress-contact_address_label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-home_address_no_view_mode,14,oj-input-text,validated-input input oj-inputtext oj-form-control oj-component oj-complete mw-full js--fr_contact_address-home_address_no_view_mode,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-fradressitem-type,28,oj-label,oj-label oj-component oj-complete js--fr_contact_address-fradressitem-type,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-select_address_type,30,oj-select-one,validated-input select js--fr_contact_address-select_address_type,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-raio,48,oj-checkboxset,js--fr_contact_address-raio radioset oj-choice-direction-row,('CMN.frAdressItem.mailing')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-select_mailing,49,oj-option,js--fr_contact_address-select_mailing,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-select_billing,50,oj-option,js--fr_contact_address-select_billing,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-address_contact_area,67,div,panel__body--type6 oj-flex address-contact-area js--fr_contact_address-address_contact_area,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-contact_address_info,70,div,oj-sm-5 js--fr_contact_address-contact_address_info,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-zipcode-label,79,oj-label,oj-label oj-component oj-complete js--fr_contact_address-zipcode-label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-zip_code_no_view_mode,85,oj-input-text,input input--xsmall oj-inputtext oj-form-control oj-component oj-complete js--fr_contact_address-zip_code_no_view_mode,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-country,97,oj-label,oj-label oj-component oj-complete js--fr_contact_address-country,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-select_country,102,oj-select-one,validated-input select select--xsmall js--fr_contact_address-select_country,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-region-label,119,oj-label,oj-label oj-component oj-complete js--fr_contact_address-region-label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-select_region,121,oj-select-one,validated-input select select--xsmall js--fr_contact_address-select_region,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-city-label,137,oj-label,oj-label oj-component oj-complete js--fr_contact_address-city-label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-select_city,139,oj-select-one,validated-input select select--xsmall js--fr_contact_address-select_city,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-box-label,155,oj-label,oj-label oj-component oj-complete js--fr_contact_address-box-label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-po_box_no_view_mode,161,oj-input-text,validated-input input input--xsmall oj-inputtext oj-form-control oj-component oj-complete js--fr_contact_address-po_box_no_view_mode,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-adminunit-label,174,oj-label,oj-label oj-component oj-complete js--fr_contact_address-adminunit-label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-select_admin_unit,176,oj-select-one,validated-input select select--xsmall js--fr_contact_address-select_admin_unit,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-longitude-label,192,oj-label,oj-label oj-component oj-complete js--fr_contact_address-longitude-label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-longtitude_no_view_mode,198,oj-input-text,validated-input input input--xsmall oj-inputtext oj-form-control oj-component oj-complete js--fr_contact_address-longtitude_no_view_mode,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-latitude-label,212,oj-label,oj-label oj-component oj-complete js--fr_contact_address-latitude-label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-latitude_no_view_mode,218,oj-input-text,validated-input input input--xsmall oj-inputtext oj-form-control oj-component oj-complete js--fr_contact_address-latitude_no_view_mode,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-telephones-label,250,oj-label,oj-label oj-component oj-complete mb-0 js--fr_contact_address-telephones-label,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-phone_one_no_view_mode,260,oj-input-text,validated-input input input-with-addon input--xsmall oj-inputtext oj-form-control oj-component oj-complete js--fr_contact_address-phone_one_no_view_mode,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-phone_two_no_view_mode,275,oj-input-text,validated-input input input-with-addon input--xsmall oj-inputtext oj-form-control oj-component oj-complete js--fr_contact_address-phone_two_no_view_mode,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-phone_three_no_view_mode,290,oj-input-text,validated-input input input-with-addon input--xsmall oj-inputtext oj-form-control oj-component oj-complete js--fr_contact_address-phone_three_no_view_mode,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\customer\customerContacts\commonModules\frContactAddress.html,js--fr_contact_address-phone_four_no_view_mode,305,oj-input-text,validated-input input input-with-addon input--xsmall oj-inputtext oj-form-control oj-component oj-complete js--fr_contact_address-phone_four_no_view_mode,
